Club_ID,Degree,Degree Type
2764,2,Out-Degree
12572,3,Out-Degree
13556,1,Out-Degree
13241,2,Out-Degree
12458,2,Out-Degree
3939,2,Out-Degree
14491,2,Out-Degree
33562,1,Out-Degree
9915,1,Out-Degree
6604,2,Out-Degree
14687,1,Out-Degree
13264,2,Out-Degree
22563,3,Out-Degree
16040,1,Out-Degree
9626,1,Out-Degree
1530,2,Out-Degree
37993,3,Out-Degree
15693,1,Out-Degree
1259,2,Out-Degree
4299,2,Out-Degree
14706,2,Out-Degree
25085,1,Out-Degree
27158,5,Out-Degree
3880,1,Out-Degree
14742,1,Out-Degree
31564,1,Out-Degree
11158,4,Out-Degree
24319,5,Out-Degree
37965,6,Out-Degree
50732,1,Out-Degree
20389,4,Out-Degree
8253,1,Out-Degree
4368,1,Out-Degree
14073,1,Out-Degree
24742,1,Out-Degree
19562,1,Out-Degree
19573,2,Out-Degree
24621,1,Out-Degree
25189,1,Out-Degree
22243,1,Out-Degree
55141,1,Out-Degree
39184,1,Out-Degree
16815,3,Out-Degree
27473,1,Out-Degree
53589,5,Out-Degree
21618,2,Out-Degree
4862,5,Out-Degree
16108,1,Out-Degree
25209,2,Out-Degree
19097,4,Out-Degree
15249,2,Out-Degree
12903,3,Out-Degree
24357,2,Out-Degree
45132,6,Out-Degree
44065,1,Out-Degree
25220,4,Out-Degree
31787,1,Out-Degree
11675,6,Out-Degree
37975,1,Out-Degree
70747,1,Out-Degree
9170,4,Out-Degree
4273,17,Out-Degree
13980,1,Out-Degree
9796,2,Out-Degree
23010,2,Out-Degree
30097,3,Out-Degree
24984,1,Out-Degree
6626,11,Out-Degree
25828,3,Out-Degree
4338,1,Out-Degree
3996,4,Out-Degree
21851,2,Out-Degree
7632,11,Out-Degree
27045,3,Out-Degree
12037,2,Out-Degree
6731,1,Out-Degree
14105,3,Out-Degree
31383,1,Out-Degree
15752,3,Out-Degree
13711,1,Out-Degree
5382,1,Out-Degree
21468,1,Out-Degree
61992,1,Out-Degree
20842,2,Out-Degree
34141,2,Out-Degree
10632,2,Out-Degree
24712,1,Out-Degree
14546,1,Out-Degree
15726,4,Out-Degree
69088,11,Out-Degree
27901,1,Out-Degree
28946,4,Out-Degree
39071,1,Out-Degree
17572,1,Out-Degree
22812,5,Out-Degree
8680,4,Out-Degree
27164,1,Out-Degree
29770,1,Out-Degree
34204,1,Out-Degree
8057,2,Out-Degree
9666,1,Out-Degree
26119,2,Out-Degree
5343,5,Out-Degree
36923,1,Out-Degree
12676,1,Out-Degree
34286,6,Out-Degree
34611,4,Out-Degree
16429,1,Out-Degree
34344,12,Out-Degree
34599,8,Out-Degree
34332,3,Out-Degree
10292,6,Out-Degree
14364,3,Out-Degree
16009,1,Out-Degree
8132,3,Out-Degree
11754,4,Out-Degree
14064,5,Out-Degree
16109,3,Out-Degree
22995,5,Out-Degree
11135,1,Out-Degree
31829,1,Out-Degree
11123,5,Out-Degree
26223,5,Out-Degree
11825,2,Out-Degree
12093,1,Out-Degree
28954,5,Out-Degree
17399,2,Out-Degree
12427,4,Out-Degree
4121,7,Out-Degree
7384,2,Out-Degree
3931,1,Out-Degree
11646,8,Out-Degree
3641,2,Out-Degree
27204,3,Out-Degree
25685,1,Out-Degree
11516,3,Out-Degree
1909,4,Out-Degree
20979,1,Out-Degree
14763,1,Out-Degree
5896,3,Out-Degree
12058,3,Out-Degree
24181,2,Out-Degree
2011,1,Out-Degree
9023,2,Out-Degree
24199,1,Out-Degree
15244,9,Out-Degree
13716,1,Out-Degree
23389,3,Out-Degree
10003,2,Out-Degree
8673,2,Out-Degree
2659,4,Out-Degree
19931,1,Out-Degree
5657,2,Out-Degree
21122,1,Out-Degree
8733,6,Out-Degree
33305,1,Out-Degree
16486,1,Out-Degree
29270,1,Out-Degree
12351,1,Out-Degree
13702,4,Out-Degree
21322,1,Out-Degree
12176,1,Out-Degree
31932,1,Out-Degree
26599,1,Out-Degree
24366,9,Out-Degree
16381,4,Out-Degree
7052,7,Out-Degree
326,3,Out-Degree
16022,6,Out-Degree
7972,5,Out-Degree
20099,3,Out-Degree
3718,1,Out-Degree
18166,1,Out-Degree
32017,1,Out-Degree
10730,3,Out-Degree
42914,1,Out-Degree
21550,1,Out-Degree
8945,3,Out-Degree
16575,1,Out-Degree
16527,1,Out-Degree
6609,2,Out-Degree
23879,1,Out-Degree
15627,4,Out-Degree
26658,5,Out-Degree
4303,3,Out-Degree
4283,1,Out-Degree
4759,2,Out-Degree
2725,1,Out-Degree
16766,1,Out-Degree
11610,2,Out-Degree
16646,2,Out-Degree
10496,2,Out-Degree
18625,2,Out-Degree
11648,1,Out-Degree
14287,1,Out-Degree
3803,1,Out-Degree
11603,1,Out-Degree
13243,3,Out-Degree
32202,1,Out-Degree
26330,2,Out-Degree
16051,3,Out-Degree
20632,1,Out-Degree
16663,11,Out-Degree
8415,2,Out-Degree
17482,3,Out-Degree
10960,4,Out-Degree
19396,1,Out-Degree
2619,7,Out-Degree
11319,4,Out-Degree
17314,1,Out-Degree
14585,5,Out-Degree
28690,1,Out-Degree
29688,1,Out-Degree
21551,1,Out-Degree
3369,1,Out-Degree
24501,6,Out-Degree
2824,2,Out-Degree
8523,2,Out-Degree
4030,1,Out-Degree
7642,8,Out-Degree
4713,3,Out-Degree
9265,7,Out-Degree
10744,1,Out-Degree
20844,1,Out-Degree
14680,1,Out-Degree
8172,2,Out-Degree
19361,1,Out-Degree
13554,2,Out-Degree
5622,1,Out-Degree
22481,1,Out-Degree
36227,1,Out-Degree
16633,1,Out-Degree
26402,1,Out-Degree
27759,1,Out-Degree
24460,1,Out-Degree
329,3,Out-Degree
27956,1,Out-Degree
19104,7,Out-Degree
6880,1,Out-Degree
9875,5,Out-Degree
22925,2,Out-Degree
22374,1,Out-Degree
13297,1,Out-Degree
17447,2,Out-Degree
27955,1,Out-Degree
10958,6,Out-Degree
34936,4,Out-Degree
18915,3,Out-Degree
31168,1,Out-Degree
23110,2,Out-Degree
26727,1,Out-Degree
14702,1,Out-Degree
9263,2,Out-Degree
45162,1,Out-Degree
7433,1,Out-Degree
30824,1,Out-Degree
28652,6,Out-Degree
18129,2,Out-Degree
17357,1,Out-Degree
15400,1,Out-Degree
30126,1,Out-Degree
15956,1,Out-Degree
12563,1,Out-Degree
6495,2,Out-Degree
531,1,Out-Degree
24481,1,Out-Degree
21087,4,Out-Degree
10775,1,Out-Degree
46581,2,Out-Degree
8476,9,Out-Degree
3266,4,Out-Degree
5243,1,Out-Degree
28793,2,Out-Degree
2510,5,Out-Degree
5369,7,Out-Degree
2758,4,Out-Degree
1598,2,Out-Degree
11047,2,Out-Degree
3491,4,Out-Degree
23337,1,Out-Degree
18870,2,Out-Degree
34200,4,Out-Degree
23336,6,Out-Degree
14075,2,Out-Degree
40196,1,Out-Degree
4436,2,Out-Degree
3401,5,Out-Degree
18504,2,Out-Degree
8621,4,Out-Degree
9815,1,Out-Degree
31994,2,Out-Degree
25229,2,Out-Degree
2351,1,Out-Degree
19445,2,Out-Degree
8413,2,Out-Degree
37064,1,Out-Degree
25737,2,Out-Degree
52876,1,Out-Degree
12490,2,Out-Degree
4650,2,Out-Degree
30684,2,Out-Degree
50306,5,Out-Degree
10861,1,Out-Degree
11910,2,Out-Degree
12631,1,Out-Degree
11251,2,Out-Degree
3652,1,Out-Degree
22717,2,Out-Degree
2509,6,Out-Degree
24892,1,Out-Degree
28262,3,Out-Degree
29283,2,Out-Degree
11859,2,Out-Degree
25639,6,Out-Degree
17605,1,Out-Degree
20608,1,Out-Degree
6119,1,Out-Degree
12567,1,Out-Degree
17428,5,Out-Degree
18078,2,Out-Degree
19672,1,Out-Degree
4677,7,Out-Degree
9133,7,Out-Degree
27905,1,Out-Degree
18074,1,Out-Degree
14649,1,Out-Degree
5370,10,Out-Degree
21082,7,Out-Degree
14340,2,Out-Degree
14322,4,Out-Degree
4863,9,Out-Degree
6889,2,Out-Degree
9709,1,Out-Degree
14551,2,Out-Degree
17494,3,Out-Degree
34927,2,Out-Degree
16542,1,Out-Degree
16787,2,Out-Degree
375,1,Out-Degree
9624,5,Out-Degree
13293,1,Out-Degree
8387,1,Out-Degree
18234,1,Out-Degree
16330,1,Out-Degree
12317,3,Out-Degree
25219,1,Out-Degree
29475,4,Out-Degree
5453,1,Out-Degree
9005,6,Out-Degree
10503,4,Out-Degree
16981,1,Out-Degree
18599,1,Out-Degree
10136,1,Out-Degree
30867,1,Out-Degree
23623,1,Out-Degree
18426,3,Out-Degree
12370,2,Out-Degree
35576,1,Out-Degree
11256,2,Out-Degree
18142,1,Out-Degree
5757,2,Out-Degree
14515,1,Out-Degree
68012,1,Out-Degree
26421,3,Out-Degree
4386,11,Out-Degree
8348,1,Out-Degree
27453,1,Out-Degree
12565,14,Out-Degree
9371,9,Out-Degree
5752,2,Out-Degree
2613,11,Out-Degree
8049,1,Out-Degree
19534,3,Out-Degree
2010,1,Out-Degree
7968,3,Out-Degree
8241,1,Out-Degree
4190,1,Out-Degree
18322,1,Out-Degree
7640,2,Out-Degree
7766,1,Out-Degree
7555,2,Out-Degree
22745,2,Out-Degree
20675,4,Out-Degree
7648,4,Out-Degree
3418,3,Out-Degree
5075,1,Out-Degree
18404,2,Out-Degree
18398,4,Out-Degree
21042,4,Out-Degree
19491,1,Out-Degree
9473,4,Out-Degree
9470,4,Out-Degree
25755,1,Out-Degree
29403,2,Out-Degree
32549,2,Out-Degree
22431,6,Out-Degree
30027,3,Out-Degree
9661,4,Out-Degree
15720,3,Out-Degree
19726,7,Out-Degree
32382,1,Out-Degree
6657,2,Out-Degree
11554,1,Out-Degree
5463,1,Out-Degree
16709,1,Out-Degree
10672,16,Out-Degree
27657,2,Out-Degree
6081,5,Out-Degree
26366,3,Out-Degree
6799,2,Out-Degree
2879,2,Out-Degree
9106,1,Out-Degree
6304,1,Out-Degree
6675,7,Out-Degree
8745,2,Out-Degree
639,2,Out-Degree
8369,1,Out-Degree
19337,1,Out-Degree
5918,1,Out-Degree
13487,4,Out-Degree
7204,2,Out-Degree
24645,1,Out-Degree
63278,1,Out-Degree
28979,1,Out-Degree
24992,1,Out-Degree
8010,2,Out-Degree
7329,4,Out-Degree
2378,10,Out-Degree
16346,4,Out-Degree
18329,4,Out-Degree
21117,1,Out-Degree
27118,4,Out-Degree
36484,1,Out-Degree
20033,1,Out-Degree
10428,2,Out-Degree
10318,3,Out-Degree
6652,2,Out-Degree
23569,4,Out-Degree
23581,6,Out-Degree
6631,1,Out-Degree
20805,3,Out-Degree
23580,4,Out-Degree
10097,3,Out-Degree
13385,4,Out-Degree
23609,2,Out-Degree
13378,4,Out-Degree
4387,6,Out-Degree
31867,1,Out-Degree
11263,2,Out-Degree
4720,1,Out-Degree
4046,6,Out-Degree
29626,1,Out-Degree
21645,5,Out-Degree
21454,2,Out-Degree
48105,1,Out-Degree
15154,6,Out-Degree
21273,1,Out-Degree
21453,10,Out-Degree
29561,2,Out-Degree
17832,8,Out-Degree
9347,1,Out-Degree
2492,7,Out-Degree
18722,4,Out-Degree
32119,1,Out-Degree
9196,13,Out-Degree
2663,6,Out-Degree
1542,2,Out-Degree
4270,9,Out-Degree
5295,10,Out-Degree
24684,1,Out-Degree
4062,1,Out-Degree
2622,1,Out-Degree
31866,1,Out-Degree
2799,2,Out-Degree
25796,5,Out-Degree
66164,1,Out-Degree
6611,4,Out-Degree
27743,1,Out-Degree
29100,1,Out-Degree
30308,1,Out-Degree
23177,1,Out-Degree
24845,1,Out-Degree
8736,4,Out-Degree
43487,1,Out-Degree
18418,2,Out-Degree
9230,2,Out-Degree
574,2,Out-Degree
5487,3,Out-Degree
563,1,Out-Degree
9011,1,Out-Degree
33614,2,Out-Degree
9368,6,Out-Degree
29793,1,Out-Degree
1264,1,Out-Degree
26525,1,Out-Degree
28882,1,Out-Degree
10151,1,Out-Degree
18737,2,Out-Degree
10567,1,Out-Degree
22588,8,Out-Degree
11138,1,Out-Degree
18408,3,Out-Degree
18734,1,Out-Degree
9635,1,Out-Degree
34061,1,Out-Degree
9751,1,Out-Degree
18991,2,Out-Degree
23257,2,Out-Degree
21304,2,Out-Degree
30756,1,Out-Degree
21674,2,Out-Degree
20740,6,Out-Degree
35352,4,Out-Degree
26712,1,Out-Degree
30520,1,Out-Degree
1911,1,Out-Degree
4631,1,Out-Degree
8362,1,Out-Degree
28035,1,Out-Degree
2366,1,Out-Degree
11026,5,Out-Degree
3373,8,Out-Degree
18293,2,Out-Degree
18732,1,Out-Degree
6952,3,Out-Degree
2631,2,Out-Degree
19700,1,Out-Degree
12668,2,Out-Degree
5313,1,Out-Degree
11463,5,Out-Degree
18876,5,Out-Degree
1708,1,Out-Degree
10113,4,Out-Degree
18837,1,Out-Degree
10854,3,Out-Degree
9990,1,Out-Degree
46977,1,Out-Degree
18698,1,Out-Degree
30863,2,Out-Degree
3873,2,Out-Degree
14010,1,Out-Degree
26654,1,Out-Degree
12416,1,Out-Degree
9369,1,Out-Degree
6044,4,Out-Degree
24394,3,Out-Degree
19276,3,Out-Degree
25114,1,Out-Degree
581,7,Out-Degree
8658,1,Out-Degree
4556,6,Out-Degree
7251,4,Out-Degree
26509,2,Out-Degree
3862,9,Out-Degree
138,3,Out-Degree
22015,3,Out-Degree
9889,2,Out-Degree
25054,2,Out-Degree
4269,12,Out-Degree
46101,1,Out-Degree
20096,2,Out-Degree
9723,4,Out-Degree
212,2,Out-Degree
40435,1,Out-Degree
54428,1,Out-Degree
26267,2,Out-Degree
5057,1,Out-Degree
8207,10,Out-Degree
7753,14,Out-Degree
18165,2,Out-Degree
16179,3,Out-Degree
10340,1,Out-Degree
7851,8,Out-Degree
1461,3,Out-Degree
38429,7,Out-Degree
13175,1,Out-Degree
2350,2,Out-Degree
16700,1,Out-Degree
21178,4,Out-Degree
9572,1,Out-Degree
5601,1,Out-Degree
6233,5,Out-Degree
25303,1,Out-Degree
27462,1,Out-Degree
94189,1,Out-Degree
11078,2,Out-Degree
24208,1,Out-Degree
6179,1,Out-Degree
28567,1,Out-Degree
5076,5,Out-Degree
23978,1,Out-Degree
24321,4,Out-Degree
12785,1,Out-Degree
19152,1,Out-Degree
18330,5,Out-Degree
18733,4,Out-Degree
23672,2,Out-Degree
29263,1,Out-Degree
4042,16,Out-Degree
28657,2,Out-Degree
1066,3,Out-Degree
11330,2,Out-Degree
9604,5,Out-Degree
5249,1,Out-Degree
6775,7,Out-Degree
19298,1,Out-Degree
39956,1,Out-Degree
10390,2,Out-Degree
15010,3,Out-Degree
2517,4,Out-Degree
26555,12,Out-Degree
8489,7,Out-Degree
14836,1,Out-Degree
11004,2,Out-Degree
26582,1,Out-Degree
22078,3,Out-Degree
24547,1,Out-Degree
9699,3,Out-Degree
4389,6,Out-Degree
18613,4,Out-Degree
19200,1,Out-Degree
3400,1,Out-Degree
16284,1,Out-Degree
9451,6,Out-Degree
21838,2,Out-Degree
6263,3,Out-Degree
20748,1,Out-Degree
18228,1,Out-Degree
4519,2,Out-Degree
8019,2,Out-Degree
46456,1,Out-Degree
22872,1,Out-Degree
8331,1,Out-Degree
19973,1,Out-Degree
18427,2,Out-Degree
19009,1,Out-Degree
8352,2,Out-Degree
19295,1,Out-Degree
21615,3,Out-Degree
7098,2,Out-Degree
20694,1,Out-Degree
10312,1,Out-Degree
15437,1,Out-Degree
12612,1,Out-Degree
1097,2,Out-Degree
4954,3,Out-Degree
22556,1,Out-Degree
7802,4,Out-Degree
12729,4,Out-Degree
25763,3,Out-Degree
8663,4,Out-Degree
18049,2,Out-Degree
23459,1,Out-Degree
22086,1,Out-Degree
16751,1,Out-Degree
43098,2,Out-Degree
6499,5,Out-Degree
31056,1,Out-Degree
12719,1,Out-Degree
26462,5,Out-Degree
5284,9,Out-Degree
33908,4,Out-Degree
27165,2,Out-Degree
10029,8,Out-Degree
9340,2,Out-Degree
25070,1,Out-Degree
21716,2,Out-Degree
4061,2,Out-Degree
23302,5,Out-Degree
4251,2,Out-Degree
21339,4,Out-Degree
23005,6,Out-Degree
28105,3,Out-Degree
6930,2,Out-Degree
45314,4,Out-Degree
19338,1,Out-Degree
19403,1,Out-Degree
24620,1,Out-Degree
19460,1,Out-Degree
13620,3,Out-Degree
8074,1,Out-Degree
10238,1,Out-Degree
751,4,Out-Degree
19461,1,Out-Degree
2827,6,Out-Degree
10342,9,Out-Degree
13680,2,Out-Degree
21070,7,Out-Degree
21052,6,Out-Degree
10075,1,Out-Degree
60925,2,Out-Degree
21877,4,Out-Degree
19715,1,Out-Degree
36441,1,Out-Degree
9844,5,Out-Degree
6483,3,Out-Degree
27627,2,Out-Degree
6628,1,Out-Degree
20101,3,Out-Degree
20682,5,Out-Degree
23985,5,Out-Degree
13529,2,Out-Degree
9590,4,Out-Degree
886,1,Out-Degree
30149,1,Out-Degree
8063,2,Out-Degree
8312,5,Out-Degree
18937,4,Out-Degree
445,1,Out-Degree
16614,1,Out-Degree
21268,1,Out-Degree
36663,1,Out-Degree
6052,1,Out-Degree
15972,7,Out-Degree
36766,2,Out-Degree
3935,1,Out-Degree
31007,2,Out-Degree
12440,1,Out-Degree
5614,5,Out-Degree
5762,1,Out-Degree
7866,3,Out-Degree
4701,5,Out-Degree
24534,1,Out-Degree
4708,2,Out-Degree
15132,2,Out-Degree
21000,1,Out-Degree
30540,1,Out-Degree
34817,4,Out-Degree
22997,6,Out-Degree
19978,1,Out-Degree
23603,1,Out-Degree
15602,2,Out-Degree
14156,5,Out-Degree
19684,7,Out-Degree
37925,7,Out-Degree
19639,4,Out-Degree
12504,7,Out-Degree
5501,4,Out-Degree
21055,4,Out-Degree
3329,3,Out-Degree
40460,7,Out-Degree
111895,1,Out-Degree
35940,1,Out-Degree
16309,1,Out-Degree
11302,1,Out-Degree
7487,3,Out-Degree
40302,2,Out-Degree
2052,1,Out-Degree
19783,8,Out-Degree
7223,2,Out-Degree
26563,2,Out-Degree
19794,3,Out-Degree
17974,1,Out-Degree
19714,1,Out-Degree
9638,1,Out-Degree
24082,3,Out-Degree
25232,2,Out-Degree
25287,1,Out-Degree
28410,1,Out-Degree
55329,2,Out-Degree
12060,2,Out-Degree
2612,9,Out-Degree
5475,2,Out-Degree
19780,12,Out-Degree
40403,2,Out-Degree
4362,2,Out-Degree
13269,2,Out-Degree
27325,3,Out-Degree
21918,1,Out-Degree
14400,1,Out-Degree
19501,2,Out-Degree
21048,9,Out-Degree
10403,2,Out-Degree
115569,1,Out-Degree
5209,3,Out-Degree
33008,1,Out-Degree
949,1,Out-Degree
9955,2,Out-Degree
21088,3,Out-Degree
49530,1,Out-Degree
10453,6,Out-Degree
23897,2,Out-Degree
29188,1,Out-Degree
21084,10,Out-Degree
7750,8,Out-Degree
13357,2,Out-Degree
26157,2,Out-Degree
14683,1,Out-Degree
19379,3,Out-Degree
325,1,Out-Degree
18821,1,Out-Degree
8603,1,Out-Degree
26016,1,Out-Degree
7474,2,Out-Degree
29553,2,Out-Degree
21423,5,Out-Degree
23728,1,Out-Degree
7432,3,Out-Degree
29219,1,Out-Degree
18119,2,Out-Degree
31789,1,Out-Degree
20113,4,Out-Degree
20048,1,Out-Degree
18273,2,Out-Degree
1206,5,Out-Degree
16706,2,Out-Degree
26569,1,Out-Degree
38768,1,Out-Degree
33026,1,Out-Degree
25296,1,Out-Degree
10354,3,Out-Degree
25649,3,Out-Degree
22830,6,Out-Degree
7560,6,Out-Degree
14605,2,Out-Degree
16027,5,Out-Degree
18549,1,Out-Degree
16641,1,Out-Degree
79194,1,Out-Degree
28541,1,Out-Degree
31601,1,Out-Degree
23882,1,Out-Degree
8815,7,Out-Degree
24419,1,Out-Degree
29127,1,Out-Degree
12254,4,Out-Degree
11738,3,Out-Degree
11474,1,Out-Degree
14363,7,Out-Degree
9910,1,Out-Degree
26299,1,Out-Degree
13341,2,Out-Degree
9899,2,Out-Degree
17511,1,Out-Degree
26365,3,Out-Degree
20391,1,Out-Degree
22810,5,Out-Degree
33535,2,Out-Degree
20419,1,Out-Degree
31581,1,Out-Degree
31427,1,Out-Degree
21079,3,Out-Degree
42877,2,Out-Degree
20674,1,Out-Degree
16712,2,Out-Degree
24146,4,Out-Degree
24787,1,Out-Degree
10825,10,Out-Degree
17222,1,Out-Degree
12949,1,Out-Degree
20514,1,Out-Degree
38950,1,Out-Degree
12444,3,Out-Degree
5489,2,Out-Degree
11310,3,Out-Degree
2334,1,Out-Degree
81524,1,Out-Degree
9175,4,Out-Degree
21864,2,Out-Degree
53770,1,Out-Degree
20323,5,Out-Degree
72069,1,Out-Degree
2686,2,Out-Degree
20611,2,Out-Degree
20070,2,Out-Degree
20636,1,Out-Degree
21477,1,Out-Degree
18872,1,Out-Degree
3729,1,Out-Degree
19319,1,Out-Degree
25016,4,Out-Degree
18160,1,Out-Degree
18028,2,Out-Degree
19967,1,Out-Degree
20635,1,Out-Degree
37825,4,Out-Degree
30028,1,Out-Degree
15027,2,Out-Degree
15697,1,Out-Degree
19825,4,Out-Degree
21642,4,Out-Degree
10179,4,Out-Degree
20002,4,Out-Degree
28778,1,Out-Degree
21438,9,Out-Degree
21272,1,Out-Degree
20716,1,Out-Degree
12345,4,Out-Degree
19688,6,Out-Degree
17362,1,Out-Degree
24288,7,Out-Degree
34190,1,Out-Degree
41127,2,Out-Degree
27827,3,Out-Degree
19677,2,Out-Degree
61975,1,Out-Degree
37389,1,Out-Degree
31547,1,Out-Degree
3457,1,Out-Degree
57460,3,Out-Degree
21806,1,Out-Degree
6488,1,Out-Degree
44300,1,Out-Degree
24022,1,Out-Degree
8517,1,Out-Degree
7804,2,Out-Degree
46328,2,Out-Degree
12380,1,Out-Degree
12780,8,Out-Degree
12860,3,Out-Degree
28522,2,Out-Degree
24725,1,Out-Degree
39290,3,Out-Degree
24043,6,Out-Degree
6174,1,Out-Degree
28702,2,Out-Degree
20335,1,Out-Degree
33482,1,Out-Degree
33104,2,Out-Degree
20251,4,Out-Degree
32917,1,Out-Degree
6354,4,Out-Degree
11607,1,Out-Degree
6563,1,Out-Degree
13225,1,Out-Degree
21020,1,Out-Degree
27344,2,Out-Degree
14565,4,Out-Degree
2922,1,Out-Degree
21569,1,Out-Degree
8140,1,Out-Degree
22970,1,Out-Degree
7705,1,Out-Degree
21009,1,Out-Degree
39336,1,Out-Degree
5843,1,Out-Degree
62664,1,Out-Degree
42803,1,Out-Degree
29431,1,Out-Degree
14936,1,Out-Degree
6541,3,Out-Degree
21988,1,Out-Degree
21057,6,Out-Degree
8274,4,Out-Degree
16521,2,Out-Degree
10774,1,Out-Degree
8515,8,Out-Degree
38814,1,Out-Degree
26600,1,Out-Degree
1170,4,Out-Degree
6326,2,Out-Degree
16654,1,Out-Degree
30892,1,Out-Degree
21502,1,Out-Degree
21075,5,Out-Degree
21078,6,Out-Degree
21902,4,Out-Degree
13400,3,Out-Degree
2596,6,Out-Degree
100717,1,Out-Degree
18008,3,Out-Degree
20003,2,Out-Degree
6845,1,Out-Degree
19646,2,Out-Degree
21065,5,Out-Degree
21081,1,Out-Degree
21066,5,Out-Degree
4267,4,Out-Degree
8254,1,Out-Degree
9802,5,Out-Degree
56393,3,Out-Degree
23078,7,Out-Degree
21067,9,Out-Degree
21071,10,Out-Degree
9335,2,Out-Degree
10709,1,Out-Degree
28823,2,Out-Degree
3374,9,Out-Degree
8231,4,Out-Degree
6869,11,Out-Degree
21072,5,Out-Degree
21068,8,Out-Degree
21064,7,Out-Degree
21060,2,Out-Degree
26621,5,Out-Degree
24039,9,Out-Degree
23526,3,Out-Degree
38512,1,Out-Degree
7852,2,Out-Degree
12373,8,Out-Degree
6876,1,Out-Degree
11137,7,Out-Degree
4406,2,Out-Degree
25184,2,Out-Degree
21211,1,Out-Degree
17479,1,Out-Degree
21158,2,Out-Degree
27861,4,Out-Degree
21129,2,Out-Degree
21170,1,Out-Degree
28999,2,Out-Degree
22387,3,Out-Degree
17965,1,Out-Degree
21086,9,Out-Degree
20584,3,Out-Degree
25965,1,Out-Degree
11105,1,Out-Degree
25011,1,Out-Degree
10169,3,Out-Degree
6760,6,Out-Degree
73727,2,Out-Degree
2731,1,Out-Degree
10270,3,Out-Degree
20648,3,Out-Degree
6249,2,Out-Degree
21051,4,Out-Degree
37578,1,Out-Degree
23004,2,Out-Degree
21439,1,Out-Degree
21062,4,Out-Degree
21063,10,Out-Degree
9057,6,Out-Degree
12521,2,Out-Degree
33578,1,Out-Degree
81208,1,Out-Degree
6884,3,Out-Degree
28655,1,Out-Degree
5624,5,Out-Degree
31585,2,Out-Degree
9291,1,Out-Degree
34560,1,Out-Degree
14422,2,Out-Degree
20806,1,Out-Degree
8992,3,Out-Degree
23224,1,Out-Degree
17381,4,Out-Degree
23369,1,Out-Degree
32395,1,Out-Degree
7666,3,Out-Degree
33890,1,Out-Degree
12605,2,Out-Degree
3645,1,Out-Degree
11245,2,Out-Degree
28024,4,Out-Degree
4501,4,Out-Degree
19143,1,Out-Degree
12562,1,Out-Degree
12834,1,Out-Degree
28277,1,Out-Degree
7382,1,Out-Degree
24193,1,Out-Degree
21296,2,Out-Degree
12666,3,Out-Degree
60743,2,Out-Degree
21073,6,Out-Degree
22423,4,Out-Degree
12656,1,Out-Degree
8228,4,Out-Degree
18936,2,Out-Degree
12262,2,Out-Degree
20628,1,Out-Degree
28598,4,Out-Degree
22495,1,Out-Degree
23618,2,Out-Degree
33330,1,Out-Degree
34709,9,Out-Degree
24995,1,Out-Degree
46047,1,Out-Degree
33638,1,Out-Degree
36892,5,Out-Degree
12732,1,Out-Degree
29225,3,Out-Degree
11998,4,Out-Degree
10959,4,Out-Degree
32203,2,Out-Degree
34660,2,Out-Degree
22919,3,Out-Degree
6324,1,Out-Degree
21047,12,Out-Degree
7636,1,Out-Degree
6192,2,Out-Degree
10271,2,Out-Degree
30071,2,Out-Degree
21577,1,Out-Degree
5679,2,Out-Degree
14618,1,Out-Degree
8714,1,Out-Degree
21531,1,Out-Degree
22568,4,Out-Degree
24869,3,Out-Degree
554,5,Out-Degree
19494,2,Out-Degree
24775,2,Out-Degree
56016,2,Out-Degree
19523,1,Out-Degree
8152,4,Out-Degree
3528,2,Out-Degree
33801,3,Out-Degree
26871,6,Out-Degree
28334,1,Out-Degree
61132,1,Out-Degree
11367,2,Out-Degree
30421,3,Out-Degree
12770,5,Out-Degree
25931,2,Out-Degree
4292,1,Out-Degree
8474,1,Out-Degree
5582,1,Out-Degree
32007,1,Out-Degree
13641,1,Out-Degree
8511,8,Out-Degree
21637,7,Out-Degree
1647,2,Out-Degree
2127,1,Out-Degree
17238,2,Out-Degree
30835,4,Out-Degree
31130,5,Out-Degree
13354,1,Out-Degree
14848,2,Out-Degree
14907,2,Out-Degree
7853,1,Out-Degree
27064,1,Out-Degree
14355,5,Out-Degree
3048,1,Out-Degree
18520,1,Out-Degree
15954,2,Out-Degree
15004,2,Out-Degree
21825,1,Out-Degree
44005,1,Out-Degree
27218,1,Out-Degree
21679,1,Out-Degree
22690,2,Out-Degree
20094,1,Out-Degree
21554,2,Out-Degree
33727,1,Out-Degree
78107,2,Out-Degree
21895,1,Out-Degree
15644,6,Out-Degree
1940,1,Out-Degree
28313,1,Out-Degree
1376,1,Out-Degree
12130,1,Out-Degree
23625,3,Out-Degree
8067,2,Out-Degree
13331,1,Out-Degree
21056,7,Out-Degree
6108,2,Out-Degree
29410,2,Out-Degree
2590,4,Out-Degree
10714,2,Out-Degree
12041,3,Out-Degree
33170,1,Out-Degree
40354,1,Out-Degree
30003,3,Out-Degree
20822,1,Out-Degree
25812,1,Out-Degree
6910,2,Out-Degree
22039,2,Out-Degree
22868,2,Out-Degree
13423,2,Out-Degree
22030,1,Out-Degree
61212,1,Out-Degree
23652,1,Out-Degree
21770,1,Out-Degree
21751,2,Out-Degree
33018,1,Out-Degree
